RegionID,RegionName,StateName,SizeRank,Price
84654,60657,IL,1,405200
90668,75070,TX,2,320500
91982,77494,TX,3,
93144,79936,TX,4,133200
61616,10002,NY,5,775400
91940,77449,TX,6,179100
61630,10016,NY,7,805200
74101,37013,TN,8,220900
96107,90250,CA,9,677300
74242,37211,TN,10,255800
92593,78660,TX,11,244400
84620,60618,IL,12,375500
92036,77573,TX,13,262300
92045,77584,TX,14,248300
69816,28269,NC,15,
93123,79912,TX,16,200500
97771,94565,CA,17,
66126,20002,DC,18,582600
92271,78130,TX,19,225700
92551,78613,TX,20,293100
66133,20009,DC,21,559700
90654,75052,TX,22,207300
91922,77429,TX,23,235600
86026,63376,MO,24,1.99E+05
91968,77479,TX,25,
70829,30044,GA,26,
89925,73099,OK,27,1.67E+05
91926,77433,TX,28,254900
84630,60629,IL,29,175300
84627,60625,IL,30,286100
70828,30043,GA,31,
90637,75034,TX,32,420700
69823,28277,NC,33,318600
94748,85032,AZ,34,260300
66843,21234,MD,35,
67732,23464,VA,36,238800
97711,94501,CA,37,942500
70874,30096,GA,38,
99534,98052,WA,39,747300
91889,77379,TX,40,237400
92341,78245,TX,41,
61148,8701,NJ,42,
97565,94110,CA,43,
92598,78666,TX,44,210400
70810,30024,GA,45,
77007,44107,OH,46,
90665,75067,TX,47,239300
72363,33025,FL,48,229500
72578,33411,FL,49,
72442,33139,FL,50,311900
96025,90044,CA,51,4.22E+05
58669,2169,MA,52,
67730,23462,VA,53,184500
96239,90805,CA,54,442800
98325,95630,CA,55,514500
96193,90650,CA,56,468900
96990,92683,CA,57,661600
95048,85710,AZ,58,
61790,10314,NY,59,470100
71005,30281,GA,60,
71864,32210,FL,61,131600
74156,37075,TN,62,
84613,60611,IL,63,420900
94820,85225,AZ,64,252100
96545,91910,CA,65,482500
95306,87111,NM,66,
60081,6010,CT,67,
92336,78240,TX,68,184600
95309,87114,NM,69,
95804,89108,NV,70,
94890,85308,AZ,71,277500
65133,17603,PA,72,143100
97431,93722,CA,73,255600
79040,48180,MI,74,
64180,15601,PA,75,152900
98304,95608,CA,76,390900
76511,43081,OH,77,212700
76971,44060,OH,78,1.51E+05
93203,80013,CO,79,338800
72362,33024,FL,80,2.62E+05
66705,20906,MD,81,
72347,33009,FL,82,202600
96047,90066,CA,83,1288300
76534,43123,OH,84,1.78E+05
99142,97229,OR,85,525300
91198,76028,TX,86,221700
96467,91709,CA,87,606300
99500,98012,WA,88,597200
91950,77459,TX,89,
96987,92677,CA,90,781900
98432,95823,CA,91,276500
72901,33908,FL,92,
77094,44256,OH,93,
58660,2148,MA,94,
61642,10028,NY,95,1079400
77400,45011,OH,96,
91221,76063,TX,97,265600
72737,33647,FL,98,
62048,11238,NY,99,899700
61169,8753,NJ,100,
99563,98103,WA,101,757400
96825,92345,CA,102,251700
90780,75228,TX,103,
96667,92126,CA,104,565100
96000,90019,CA,105,
76539,43130,OH,106,129500
78085,46307,IN,107,
91325,76244,TX,108,251900
69450,27610,NC,109,1.87E+05
95817,89121,NV,110,
70698,29732,SC,111,190600
90657,75056,TX,112,288700
70825,30040,GA,113,
70953,30188,GA,114,
93146,79938,TX,115,146400
96817,92336,CA,116,442800
66135,20011,DC,117,591600
91744,77095,TX,118,212700
96546,91911,CA,119,458400
96882,92503,CA,120,390800
97743,94536,CA,121,
96125,90280,CA,122,434900
67180,22191,VA,123,304400
65779,19111,PA,124,180400
95813,89117,NV,124,
95314,87120,NM,125,
76597,43230,OH,126,210700
62046,11236,NY,127,345700
96477,91730,CA,128,437200
67655,23320,VA,129,245800
90226,74012,OK,130,
96934,92592,CA,131,462700
71895,32244,FL,132,146500
66785,21117,MD,133,242700
96651,92109,CA,134,872100
73221,34787,FL,135,326700
96643,92101,CA,136,564200
72247,32822,FL,137,148800
70859,30080,GA,138,
60599,7093,NJ,139,
84628,60626,IL,140,183200
69699,28078,NC,141,297600
72488,33186,FL,142,277900
70842,30062,GA,142,
70835,30052,GA,143,
70826,30041,GA,144,
71902,32256,FL,145,140800
73183,34711,FL,146,250500
96816,92335,CA,147,342500
67722,23454,VA,148,263600
74815,38401,TN,149,166200
96590,92021,CA,150,469800
79044,48185,MI,151,
97118,93065,CA,152,578600
96368,91342,CA,153,4.88E+05
77030,44130,OH,154,
98411,95747,CA,155,466700
71871,32218,FL,156,1.68E+05
97991,95123,CA,157,957600
76471,43026,OH,158,219900
66142,20019,DC,159,292300
67182,22193,VA,160,306800
58666,2155,MA,161,
72530,33311,FL,162,1.80E+05
95043,85705,AZ,163,
70808,30022,GA,164,
67222,22304,VA,164,
67787,23666,VA,165,164600
58743,2360,MA,166,
72393,33064,FL,166,197600
66125,20001,DC,167,646900
70294,29072,SC,168,
95785,89052,NV,169,389700
90759,75206,TX,170,
71837,32174,FL,171,
72392,33063,FL,172,173500
96006,90025,CA,173,906100
96008,90027,CA,174,1648900
76983,44077,OH,175,
90638,75035,TX,175,356200
61200,8831,NJ,176,
97751,94544,CA,177,
65791,19124,PA,178,
92576,78641,TX,179,255900
84618,60616,IL,180,297700
76595,43228,OH,181,120900
72532,33313,FL,182,76500
66242,20147,VA,183,453700
96468,91710,CA,184,4.67E+05
96364,91335,CA,185,520300
73409,35242,AL,186,
70904,30127,GA,187,
96221,90731,CA,188,611200
70696,29730,SC,189,172400
93205,80015,CO,190,373800
71878,32225,FL,191,233200
70791,30004,GA,192,
76501,43068,OH,193,165800
97328,93550,CA,193,265400
95819,89123,NV,194,313800
85941,63123,MO,195,149600
70496,29464,SC,196,
60594,7087,NJ,197,391900
72252,32828,FL,198,276200
67719,23451,VA,199,406400
70909,30135,GA,200,
69275,27284,NC,201,1.65E+05
65933,19446,PA,202,
63478,14221,NY,203,246200
84641,60641,IL,204,295600
97576,94122,CA,205,
97435,93727,CA,206,281700
66787,21122,MD,207,
97319,93536,CA,208,342300
97318,93535,CA,209,248400
94843,85251,AZ,210,268200
72538,33319,FL,211,88400
92345,78249,TX,212,
65701,19020,PA,213,2.50E+05
72540,33321,FL,214,187700
58710,2301,MA,215,
98413,95758,CA,216,382300
97222,93306,CA,217,209600
89982,73160,OK,218,
63615,14580,NY,219,2.06E+05
95770,89031,NV,220,
65787,19120,PA,221,
97223,93307,CA,222,177800
72626,33467,FL,223,
67189,22204,VA,224,438800
66679,20874,MD,225,
74185,37128,TN,225,
97225,93309,CA,226,193900
97940,95035,CA,227,1088900
84317,60056,IL,228,292200
94871,85282,AZ,229,266800
70377,29223,SC,230,
70482,29445,SC,231,182200
90645,75043,TX,232,195600
72460,33157,FL,233,309200
97745,94538,CA,234,991100
74145,37064,TN,235,430500
99961,98682,WA,236,317300
97748,94541,CA,237,588500
84340,60085,IL,238,117300
99589,98133,WA,239,560500
88757,70726,LA,240,157600
91656,77007,TX,241,393200
90612,75002,TX,242,
96962,92630,CA,243,680900
69779,28216,NC,244,172100
74214,37167,TN,245,
72220,32792,FL,246,
96965,92647,CA,247,750700
74183,37122,TN,248,316100
71897,32246,FL,249,168300
66143,20020,DC,250,283600
92003,77521,TX,251,186700
100157,99208,WA,252,250100
71344,30909,GA,253,
70658,29681,SC,254,246600
96646,92104,CA,255,5.93E+05
96657,92115,CA,255,472300
96186,90631,CA,256,561100
71342,30906,GA,257,
60368,6516,CT,258,
99048,97045,OR,259,417800
58565,1960,MA,260,
72653,33511,FL,261,
85947,63129,MO,262,210300
94738,85022,AZ,263,275300
94799,85204,AZ,264,219100
97721,94513,CA,265,
95318,87124,NM,266,
92347,78251,TX,267,192800
96964,92646,CA,268,688700
97792,94587,CA,269,
90316,74133,OK,270,
99581,98122,WA,271,746400
94883,85301,AZ,272,149200
70846,30066,GA,273,
66834,21224,MD,274,198200
69778,28215,NC,275,179400
66666,20852,MD,276,447200
417444,85142,AZ,277,2.88E+05
72617,33458,FL,278,
98361,95670,CA,279,321300
94921,85345,AZ,280,205400
66758,21061,MD,281,
72199,32765,FL,282,
96846,92376,CA,283,334800
76596,43229,OH,284,151100
84399,60148,IL,285,2.45E+05
74379,37421,TN,286,190500
74147,37066,TN,287,
97926,95014,CA,288,2308400
97774,94568,CA,289,
74113,37027,TN,290,562400
65742,19067,PA,291,359500
72581,33414,FL,292,
70991,30263,GA,293,
96647,92105,CA,294,370600
69789,28227,NC,295,199800
77402,45013,OH,296,
73089,34293,FL,297,222300
88457,70072,LA,298,132400
69378,27519,NC,299,373600
67657,23322,VA,300,341400
97545,94080,CA,301,
72599,33433,FL,302,
95790,89074,NV,303,297300
91860,77346,TX,304,209800
67723,23455,VA,305,274500
63414,14094,NY,306,
93133,79924,TX,307,105700
70878,30101,GA,308,
62453,12180,NY,308,
72353,33015,FL,309,
84610,60608,IL,309,289500
75885,41042,KY,310,147900
96966,92648,CA,311,895500
82125,55124,MN,312,2.56E+05
92662,78753,TX,313,253500
96954,92620,CA,314,907500
97567,94112,CA,315,
74186,37129,TN,316,
96192,90640,CA,317,4.78E+05
92668,78759,TX,318,415600
92350,78254,TX,319,206200
72444,33141,FL,320,
97980,95112,CA,321,869500
92597,78664,TX,322,230200
97549,94087,CA,323,2003900
99631,98208,WA,324,4.39E+05
65815,19148,PA,325,207500
70862,30083,GA,326,
81422,53704,WI,327,2.15E+05
66703,20904,MD,328,
98341,95648,CA,329,455100
58663,2151,MA,330,
65798,19131,PA,330,
98848,96706,HI,331,655200
90757,75204,TX,332,
97993,95125,CA,333,1352800
72602,33436,FL,334,
96017,90036,CA,334,1631200
60322,6457,CT,335,
99093,97124,OR,336,392800
72622,33463,FL,337,
72359,33021,FL,338,228800
72543,33324,FL,339,221900
60560,7047,NJ,340,3.83E+05
96917,92562,CA,341,413100
99519,98034,WA,342,648300
61229,8873,NJ,343,326600
91291,76179,TX,344,220200
91885,77375,TX,345,1.94E+05
62223,11746,NY,346,
94847,85255,AZ,347,611500
81427,53711,WI,348,278100
58902,2780,MA,349,
58649,2135,MA,350,
91280,76137,TX,351,
73162,34668,FL,352,
97852,94806,CA,353,450200
96659,92117,CA,354,636800
72203,32771,FL,355,
61093,8527,NJ,356,
67247,22407,VA,357,259400
67186,22201,VA,358,540100
66035,19711,DE,359,260100
96669,92128,CA,360,599300
95843,89147,NV,361,
78920,48038,MI,362,
399648,83646,ID,363,299600
67181,22192,VA,364,326700
60776,7728,NJ,365,
65131,17601,PA,366,228300
78942,48066,MI,367,
96361,91331,CA,368,461100
97548,94086,CA,369,1.44E+06
96918,92563,CA,370,4.25E+05
70511,29483,SC,371,200900
72361,33023,FL,372,245700
66028,19702,DE,373,211100
85990,63301,MO,373,180500
70917,30144,GA,374,
88451,70065,LA,375,184200
96531,91801,CA,375,621600
92657,78748,TX,376,279300
94282,83709,ID,377,259900
65895,19380,PA,378,358700
96023,90042,CA,379,641300
91212,76051,TX,380,347700
77664,45424,OH,381,125400
97224,93308,CA,382,191600
97760,94553,CA,383,
89850,73013,OK,384,202200
93295,80219,CO,385,302400
71343,30907,GA,386,
61806,10466,NY,387,380500
97506,94015,CA,388,
97075,92882,CA,388,473700
70383,29229,SC,389,
72527,33308,FL,390,333800
60565,7055,NJ,391,
69443,27603,NC,392,
84460,60402,IL,393,213500
96861,92399,CA,393,378900
71816,32137,FL,394,
90690,75098,TX,395,263200
72531,33312,FL,396,273300
94927,85351,AZ,397,153800
90701,75115,TX,398,
67541,23112,VA,399,251500
84638,60638,IL,400,205400
71039,30319,GA,401,
60519,7003,NJ,402,
91883,77373,TX,403,162500
99120,97206,OR,404,364200
96728,92201,CA,405,2.64E+05
74590,38016,TN,406,179600
65897,19382,PA,407,3.72E+05
67724,23456,VA,408,344500
90687,75093,TX,409,4.17E+05
81289,53209,WI,410,
97920,95008,CA,411,1.31E+06
67120,22030,VA,412,
84639,60639,IL,413,236900
79046,48187,MI,414,
60643,7306,NJ,415,
86020,63366,MO,416,203100
93206,80016,CO,417,506800
85934,63116,MO,418,117400
96612,92056,CA,419,549800
65812,19145,PA,420,186400
73181,34698,FL,421,
96625,92071,CA,422,478200
66816,21206,MD,423,
96593,92024,CA,424,1023300
65807,19140,PA,425,
69446,27606,NC,426,215400
96974,92656,CA,426,556300
96911,92553,CA,427,303500
60454,6810,CT,428,
67114,22003,VA,429,
77918,46032,IN,430,3.59E+05
94948,85374,AZ,431,233400
77434,45069,OH,432,
67600,23225,VA,433,224100
98319,95624,CA,434,431500
65813,19146,PA,435,286400
77024,44124,OH,436,
92349,78253,TX,437,243600
77529,45238,OH,438,119400
70891,30114,GA,439,
69388,27529,NC,440,219500
72585,33418,FL,441,
96888,92509,CA,442,392500
71768,32068,FL,443,181900
96958,92626,CA,444,804700
69456,27616,NC,445,195700
62658,12550,NY,446,
61934,10940,NY,447,
95825,89129,NV,448,
72907,33914,FL,449,
84329,60073,IL,449,154700
97024,92805,CA,450,5.30E+05
97073,92880,CA,451,551700
97083,93003,CA,452,518100
90614,75007,TX,453,268400
94846,85254,AZ,454,440200
67587,23185,VA,455,292800
66664,20850,MD,456,
95304,87109,NM,457,
96758,92253,CA,458,435200
96110,90255,CA,459,400700
69453,27613,NC,460,321200
84631,60630,IL,460,2.87E+05
97569,94115,CA,461,
62120,11434,NY,462,398100
72834,33810,FL,463,189200
82189,55337,MN,464,246800
65132,17602,PA,465,164800
93210,80020,CO,466,388100
65943,19464,PA,467,
399576,33578,FL,467,
94800,85205,AZ,468,208400
93252,80123,CO,469,368700
92346,78250,TX,470,172900
90630,75025,TX,471,327500
92354,78258,TX,472,333700
99583,98125,WA,472,629800
78926,48044,MI,473,
65816,19149,PA,474,
66597,20744,MD,475,
76601,43235,OH,475,248200
95818,89122,NV,475,222200
97227,93312,CA,476,273900
96952,92618,CA,477,884900
95307,87112,NM,478,
99947,98661,WA,479,295400
67590,23188,VA,480,293600
89903,73072,OK,480,
98923,96789,HI,480,
93202,80012,CO,481,
88825,70816,LA,482,156800
65814,19147,PA,483,382800
92610,78681,TX,484,303300
64213,15642,PA,485,173700
88414,70001,LA,486,231900
96520,91786,CA,486,424900
70688,29720,SC,487,
93596,80918,CO,488,2.75E+05
92575,78640,TX,489,222300
92477,78504,TX,490,
96743,92234,CA,491,283300
73043,34221,FL,492,225200
72312,32935,FL,493,161400
72358,33020,FL,494,201600
70592,29607,SC,495,212400
70457,29414,SC,496,
62370,12065,NY,497,
94903,85326,AZ,498,207600
63428,14120,NY,499,
62035,11224,NY,500,401900
99137,97223,OR,501,406600
67708,23434,VA,502,188500
90666,75068,TX,503,271300
90675,75080,TX,504,
87507,67212,KS,505,153600
96613,92057,CA,506,461900
69385,27526,NC,507,
91896,77386,TX,508,243400
67307,22554,VA,509,336600
63968,15237,PA,510,
94840,85248,AZ,511,324600
89945,73120,OK,512,149800
72480,33178,FL,513,341200
60714,7601,NJ,514,
94914,85338,AZ,515,250100
97008,92708,CA,516,766600
61782,10306,NY,517,536200
76774,43615,OH,518,
72428,33125,FL,519,2.06E+05
60688,7470,NJ,520,
72391,33062,FL,521,311100
70817,30032,GA,522,
69320,27360,NC,523,127500
94819,85224,AZ,524,253200
76576,43207,OH,525,110300
60945,8054,NJ,526,
97931,95020,CA,527,760200
74591,38017,TN,528,352500
94949,85375,AZ,529,227700
73157,34655,FL,530,227700
82063,55044,MN,531,354900
77586,45324,OH,532,102800
72718,33615,FL,533,
65863,19335,PA,534,334300
417437,85122,AZ,535,175200
77403,45014,OH,536,
97116,93063,CA,537,562800
69455,27615,NC,538,2.99E+05
82107,55106,MN,539,182500
92343,78247,TX,540,192700
90669,75071,TX,541,321500
99491,98003,WA,542,328900
58514,1844,MA,543,
96411,91402,CA,544,500600
79118,48307,MI,545,
93204,80014,CO,546,282200
94872,85283,AZ,547,258700
73195,34741,FL,548,
72715,33612,FL,549,
69452,27612,NC,550,304300
96602,92037,CA,551,1131500
92017,77546,TX,552,253900
97571,94117,CA,553,
96645,92103,CA,554,622500
60347,6492,CT,555,
76599,43232,OH,556,112800
63447,14150,NY,557,
89902,73071,OK,558,
94802,85207,AZ,559,326200
96886,92507,CA,560,320100
72720,33617,FL,561,
69444,27604,NC,562,199800
82105,55104,MN,563,211700
67776,23608,VA,564,166700
60944,8053,NJ,565,
69372,27513,NC,565,313700
67232,22314,VA,566,
69813,28262,NC,567,186400
93137,79928,TX,568,152600
96572,91977,CA,569,450500
98440,95831,CA,570,424200
72261,32837,FL,571,248700
65368,18103,PA,572,145400
62810,12866,NY,572,
64399,16001,PA,573,124100
69762,28173,NC,574,
90670,75074,TX,575,257700
63405,14075,NY,576,169300
90265,74055,OK,576,
90771,75219,TX,576,
82114,55113,MN,577,253600
61809,10469,NY,578,413100
69723,28110,NC,579,
93305,80229,CO,580,286900
86356,64118,MO,581,156900
96735,92223,CA,582,326900
60540,7024,NJ,583,
84693,60804,IL,584,175900
70871,30093,GA,585,
96415,91406,CA,586,577200
97575,94121,CA,586,
98041,95207,CA,587,263300
98312,95616,CA,588,
66261,20171,VA,589,
96826,92346,CA,590,3.21E+05
96465,91706,CA,591,432700
61788,10312,NY,592,526600
72445,33142,FL,593,1.69E+05
79042,48183,MI,594,
97020,92801,CA,595,537800
70632,29651,SC,596,178100
96123,90277,CA,596,1198900
96506,91766,CA,597,401200
71869,32216,FL,598,144400
96488,91744,CA,599,457100
76463,43016,OH,600,271800
96765,92260,CA,601,339600
96865,92404,CA,602,272100
99775,98391,WA,603,391600
72173,32725,FL,604,
82113,55112,MN,605,260600
92329,78233,TX,606,170700
99676,98270,WA,606,372500
72582,33415,FL,607,
72482,33180,FL,608,309200
90628,75023,TX,609,296400
95049,85711,AZ,610,1.58E+05
62190,11706,NY,611,
79032,48170,MI,611,
99116,97202,OR,612,513200
70295,29073,SC,613,
94732,85016,AZ,614,305300
74252,37221,TN,615,285300
63904,15108,PA,616,
84486,60435,IL,617,
95305,87110,NM,618,
58570,1970,MA,619,
62234,11758,NY,620,
65905,19403,PA,621,
84633,60632,IL,621,186300
90629,75024,TX,622,389700
66745,21044,MD,623,345800
70844,30064,GA,624,
98437,95828,CA,625,296700
90663,75063,TX,626,336200
97813,94611,CA,627,
96414,91405,CA,628,526500
77068,44212,OH,629,
70600,29615,SC,630,245400
91902,77396,TX,631,200600
88479,70115,LA,632,3.95E+05
98323,95628,CA,633,4.23E+05
94956,85382,AZ,634,270900
61214,8854,NJ,635,
71319,30809,GA,636,
74317,37343,TN,637,185300
58945,2860,RI,638,184700
96237,90803,CA,639,793900
90613,75006,TX,640,251500
70455,29412,SC,641,
92289,78155,TX,642,
58973,2895,RI,643,1.68E+05
96161,90503,CA,644,867200
98306,95610,CA,645,333200
66831,21221,MD,646,179500
99565,98105,WA,647,900500
96807,92324,CA,648,272100
74557,37920,TN,649,135100
61173,8757,NJ,650,
97757,94550,CA,650,860700
63531,14450,NY,651,200200
94852,85260,AZ,652,360800
94734,85018,AZ,653,
61636,10022,NY,654,837900
74240,37209,TN,655,304300
79416,48843,MI,656,258900
99578,98118,WA,657,
72154,32703,FL,658,209700
70664,29687,SC,659,170900
94760,85044,AZ,660,300700
94410,84043,UT,661,
84542,60506,IL,662,180200
97783,94577,CA,663,
98040,95206,CA,664,283900
76573,43204,OH,665,106500
63481,14224,NY,666,155800
66877,21401,MD,667,
71029,30309,GA,668,
99012,97006,OR,669,381700
399638,78665,TX,670,276500
72158,32708,FL,671,
93309,80233,CO,672,335100
58863,2703,MA,673,
97753,94546,CA,674,8.05E+05
60763,7712,NJ,675,
96868,92407,CA,676,316800
72186,32746,FL,677,
75570,40216,KY,677,
77011,44111,OH,678,
94745,85029,AZ,679,188500
71168,30518,GA,680,
88819,70810,LA,681,263200
84368,60115,IL,682,
98369,95678,CA,683,371600
99627,98204,WA,684,280300
58371,1453,MA,685,
96996,92692,CA,686,759600
99492,98004,WA,686,1597800
67770,23602,VA,687,188600
99508,98023,WA,688,379200
100154,99205,WA,689,169300
99013,97007,OR,690,394300
96595,92026,CA,691,501400
99772,98387,WA,692,292600
74157,37076,TN,693,240800
98317,95621,CA,694,306800
60324,6460,CT,695,
65369,18104,PA,696,2.01E+05
96670,92129,CA,697,748900
69449,27609,NC,698,
84283,60014,IL,699,203600
72397,33068,FL,700,179400
99667,98258,WA,701,392100
96656,92114,CA,702,4.41E+05
67808,23803,VA,703,150700
97703,94403,CA,704,1508300
81282,53202,WI,705,257500
72481,33179,FL,706,
91907,77406,TX,707,
66744,21043,MD,708,422500
61153,8724,NJ,709,
58638,2124,MA,710,
60563,7052,NJ,711,
77085,44240,OH,712,139400
77018,44118,OH,712,
91853,77339,TX,713,201700
72429,33126,FL,714,
94272,83686,ID,715,213900
61186,8816,NJ,716,
94757,85041,AZ,717,201500
96464,91702,CA,718,4.42E+05
96510,91770,CA,719,577700
72912,33919,FL,720,
91191,76017,TX,720,223200
70855,30076,GA,721,
96028,90047,CA,722,467300
94801,85206,AZ,722,218100
95999,90018,CA,723,
84378,60126,IL,724,3.91E+05
90766,75214,TX,725,
76745,43551,OH,726,
95984,90003,CA,726,
67595,23220,VA,727,269500
85940,63122,MO,727,3.13E+05
96185,90630,CA,727,637900
93201,80011,CO,728,298800
71877,32224,FL,729,275100
84491,60440,IL,730,
90800,75248,TX,731,
66701,20902,MD,732,
67609,23234,VA,733,146900
96369,91343,CA,734,
96629,92078,CA,735,
65795,19128,PA,736,2.48E+05
96104,90247,CA,736,498600
96560,91942,CA,737,493400
70875,30097,GA,738,
96026,90045,CA,739,
71043,30324,GA,740,
95997,90016,CA,741,6.83E+05
74178,37115,TN,742,166100
95044,85706,AZ,743,135400
64017,15317,PA,744,230600
72464,33161,FL,745,234800
72897,33904,FL,746,
70452,29407,SC,747,
65941,19460,PA,748,278800
85871,63026,MO,749,212400
85863,63017,MO,750,3.55E+05
96024,90043,CA,750,594500
72468,33165,FL,751,359700
93296,80220,CO,752,463900
76996,44094,OH,753,
96003,90022,CA,753,447600
96339,91304,CA,754,662100
82266,55416,MN,755,322500
97568,94114,CA,756,
98431,95822,CA,757,254400
99092,97123,OR,758,359400
97068,92870,CA,759,612400
58477,1752,MA,760,
66132,20008,DC,761,719700
97501,94010,CA,762,
65677,18974,PA,763,
99518,98033,WA,764,1053600
93307,80231,CO,765,286300
72212,32780,FL,766,
97329,93551,CA,767,389100
82126,55125,MN,768,2.87E+05
97992,95124,CA,769,1313800
60641,7304,NJ,770,3.26E+05
62246,11772,NY,771,
93369,80401,CO,772,531300
65367,18102,PA,773,70400
60884,7960,NJ,774,549300
66243,20148,VA,775,473500
67790,23669,VA,776,186300
71829,32159,FL,777,206200
94804,85209,AZ,778,250900
69788,28226,NC,779,338500
66668,20854,MD,780,
70929,30157,GA,780,
94828,85234,AZ,781,310800
96732,92211,CA,782,320900
73027,34203,FL,783,233400
92042,77581,TX,783,234800
99527,98042,WA,783,408100
73161,34667,FL,784,1.58E+05
84344,60089,IL,785,305800
71903,32257,FL,786,196200
90695,75104,TX,787,
91959,77469,TX,788,
78949,48073,MI,789,2.24E+05
96653,92111,CA,790,557600
71905,32259,FL,791,329500
95051,85713,AZ,792,136100
77076,44224,OH,793,171400
93256,80127,CO,794,452700
69206,27103,NC,795,143400
98118,95336,CA,796,365100
66264,20176,VA,797,474200
74664,38128,TN,798,70200
93287,80210,CO,799,654200
96596,92027,CA,799,477600
60139,6082,CT,800,
97104,93033,CA,801,440100
71057,30339,GA,802,
84279,60010,IL,803,427700
94248,83642,ID,804,275300
84376,60123,IL,805,187500
78936,48060,MI,806,
96124,90278,CA,807,1040200
96658,92116,CA,808,5.20E+05
67111,21921,MD,809,2.26E+05
94277,83704,ID,810,237600
72477,33175,FL,811,
96995,92691,CA,812,6.64E+05
96370,91344,CA,813,634900
88766,70737,LA,814,
69776,28213,NC,815,175700
77034,44134,OH,816,
96883,92504,CA,817,367700
96855,92392,CA,818,2.55E+05
58548,1915,MA,819,
84607,60605,IL,820,354900
60342,6484,CT,821,
64886,17055,PA,821,186400
77924,46038,IN,822,219200
91898,77388,TX,823,191700
96597,92028,CA,823,548900
73033,34209,FL,824,220200
97078,92886,CA,825,777400
91253,76108,TX,826,180100
95753,89014,NV,827,297300
90624,75019,TX,828,372700
90711,75126,TX,829,227800
97807,94605,CA,830,
58489,1801,MA,831,
77502,45211,OH,832,92900
97746,94539,CA,833,1450700
96905,92545,CA,834,
