Zip,City,State,Metro,CountyName,SizeRank,Latitude,Longitude,ForecastYoYPctChange,MedianPrice,Zhvi,MoM,QoQ,YoY,PeakZHVI,PctFallFromPeak,PriceToRentRatio,MarketHealthIndex,SellForGain,NegativeEquity,Delinquency,DaysOnMarket,MedianPricePerSqft
33440,Clewiston,FL,Clewiston,Hendry,6128,26.630066,-81.090897,5.502246181,169900,111300,0.000899281,0.006329114,0.084795322,164200,-0.322168088,7.97,6.829487357,,0.102272727,0.022222222,101,104.6857773
33441,Deerfield Beach,FL,Miami-Fort Lauderdale,Broward,2870,26.311102,-80.09787,6.230545152,315450,240300,0.007124895,0.033993115,0.090290381,287500,-0.164173913,11.25,8.797844411,91.67,0.083960396,0.018867925,95,233.0549756
33444,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,4704,26.457598,-80.081614,5.673555462,397000,237100,0.003385527,0.01022582,0.055184691,289000,-0.179584775,11.56,7.123117314,90.91,0.086135421,0.010695187,114,290.8474576
33445,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,1489,26.455288,-80.106351,8.556137289,217000,171900,0.007620164,0.018968583,0.087286528,229500,-0.250980392,9.4,8.258256184,82.86,0.094888838,0.014492754,77,155.8382748
33446,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,1433,26.454017,-80.181862,8.639818491,289900,176300,0.008004574,0.013218391,0.018486424,283900,-0.379006692,8.91,7.739394777,68.42,0.072470588,0.00974026,120,154.4628541
33449,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,8456,26.61092,-80.242787,2.832464294,425000,441100,0.002955889,0.003640501,0.024622532,582900,-0.243266426,13.18,2.704159182,72.73,0.075778078,0.026785714,104,154.4613856
33455,Hobe Sound,FL,Port St. Lucie,Martin,3798,27.050934,-80.158594,3.013623094,399500,308300,0.007187194,0.024933511,0.093650231,351900,-0.123898835,11.9,9.047257151,80,0.041813071,0,93,197.2942503
33458,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,446,26.936558,-80.131851,4.596311475,413750,341600,0.003820159,0.00915805,0.043372022,371300,-0.079989227,12.79,6.992538345,88,0.052037061,0.009756098,75.5,220.5748576
33460,Lake Worth,FL,Miami-Fort Lauderdale,Palm Beach,2589,26.614011,-79.98551,6.835198372,249944,196600,0.007688365,0.027168234,0.156470588,239300,-0.178437108,10.8,9.152273041,88.24,0.089727463,0.018691589,90,197.2789116
33461,Palm Springs,FL,Miami-Fort Lauderdale,Palm Beach,1454,26.635901,-80.096154,13.6423221,175000,160200,0.014566181,0.0382372,0.13940256,200400,-0.200598802,10.09,8.565013127,79.31,0.102453102,0.011267606,67,134.5039566
33462,Lantana,FL,Miami-Fort Lauderdale,Palm Beach,2277,26.586736,-80.051986,7.989606869,289000,221300,0.007282658,0.025486562,0.123920772,268600,-0.176098287,11.85,8.860024872,81.82,0.087553386,0.024390244,93.5,192.8330322
33463,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,541,26.595537,-80.129065,7.371375978,255900,217300,0.004623209,0.022107244,0.150344097,264100,-0.177205604,11.45,8.438579522,94.59,0.082867384,0.031141869,72,153.5681961
33467,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,359,26.596487,-80.175714,5.730212193,328900,296900,0.008149406,0.025207182,0.081602914,352100,-0.156773644,12.1,9.142600525,92.31,0.063370633,0.005405405,81,158.9103292
33469,Tequesta,FL,Miami-Fort Lauderdale,Palm Beach,5582,26.989221,-80.108542,2.994743758,484900,380500,-0.001312336,-0.003665881,0.061366806,387400,-0.017811048,12.3,3.977476855,70,0.048624199,0.023255814,94.5,260.989011
33470,Loxahatchee Groves,FL,Miami-Fort Lauderdale,Palm Beach,4732,26.726784,-80.320037,4.156105991,439450,347200,0.004339022,0.012244898,0.071604938,421800,-0.176861072,12.88,8.597485146,100,0.04726127,0.030769231,95,200.8002561
33472,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,5576,26.529634,-80.226256,4.423666667,287623,300000,0.001335113,0.00536193,0.049317943,380600,-0.211770888,12.2,6.280917507,92.86,0.053843939,0.021390374,94.5,163.9344262
33473,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,8223,26.503764,-80.191552,2.646068455,607500,540500,-0.004420704,-0.020833333,-0.034476599,607500,-0.110288066,13.86,2.885864308,100,0.050464807,0.039473684,96,185.6187291
33477,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,4913,26.93827,-80.095177,4.042250061,515000,407100,0,-0.004158513,0.054117038,500700,-0.186938286,12.82,6.786651928,92.31,0.054146341,0.009009009,120,308.2706767
33478,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,7469,26.935021,-80.246071,5.151558753,619500,417000,0.006517017,0.019061584,0.067588326,468800,-0.110494881,13.59,9.484593063,100,0.034725275,0,83.5,246.1622553
33480,Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,4654,26.600995,-80.038113,5.572830725,747000,703000,0.010638298,0.038251366,0.111286753,717700,-0.020482096,13.68,9.127400857,90,0.093195266,0.007936508,151,488.7777778
33483,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,5339,26.464145,-80.064844,5.561053756,729000,561800,0.004290311,0.01298233,0.09214619,562500,-0.001244444,13.95,9.153654829,92.31,0.070707071,0,136,439.6148509
33484,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,1548,26.454218,-80.13473,11.03514133,139000,130900,0.007698229,0.021060842,0.080033003,180400,-0.274390244,7.99,8.92151444,82.22,0.091425747,0.016216216,91.5,126.7916207
33486,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,4861,26.348293,-80.117265,6.503745318,498900,427200,0.004467435,0.004231312,0.076341648,452800,-0.056537102,13.27,9.00925798,90,0.052662548,0.011173184,86,265.4740688
33487,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,3694,26.411642,-80.09277,3.116479311,524900,418100,0.002157239,0.001917086,0.048132364,483600,-0.135442514,13.29,4.554373359,84.62,0.074948665,0.01826484,113,302.4932767
33496,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,3875,26.409333,-80.162567,4.998526378,499000,339300,0.002955956,-0.002058824,0,481800,-0.295765878,12.11,4.947492055,70.37,0.068915802,0.012552301,157,196.3429257
33498,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,7057,26.39341,-80.222751,3.956398104,437900,422000,0.001423825,0.000474158,0.021050085,524200,-0.194963754,12.94,4.59928147,82.35,0.060498221,0.019607843,109.5,185.0498339
33510,Brandon,FL,Tampa,Hillsborough,3663,27.869351,-82.390662,7.646049896,219900,192400,0.00522466,0.021231423,0.101316543,207900,-0.074555075,11.76,8.447561144,81.82,0.070664928,0.014760148,62.5,128.6675202
33511,Brandon,FL,Tampa,Hillsborough,425,27.877659,-82.266584,6.729294841,259900,211300,0.004277567,0.014402304,0.088053553,232000,-0.089224138,12.36,7.61088849,77.27,0.074464685,0.012875536,64,127.9232112
33525,Dade City,FL,Tampa,Pasco,5919,28.12078,-82.193621,4.221820062,259900,193400,-0.001548787,0.008342023,0.084688727,206100,-0.061620573,11.87,4.242089264,81.82,0.088590604,0.015151515,86,132.7073552
33527,Dover,FL,Tampa,Hillsborough,7117,27.975742,-82.240415,5.091202583,284495,247800,0.003238866,0.009368635,0.086365629,264200,-0.062074186,13.21,6.390078762,0,0.095199349,0,82,121.899059
33534,Gibsonton,FL,Tampa,Hillsborough,6999,27.82665,-82.37425,7.289126016,206993.5,196800,0.002547122,0.012345679,0.076586433,241500,-0.185093168,11.75,3.323891115,50,0.121454545,0.023952096,66,112.5790636
33541,Zephyrhills,FL,Tampa,Pasco,3764,28.236875,-82.228112,5.734865471,217900,178400,-0.004464286,-0.000560224,0.040233236,203400,-0.122910521,11.3,4.938510432,100,,,81.5,114.5081697
33542,Zephyrhills,FL,Tampa,Pasco,3029,28.236744,-82.176294,9.158064516,129900,124000,0.002425222,0.017227235,0.134492223,135700,-0.086219602,9.68,8.907005665,83.33,,,80.5,106.5340909
33543,Wesley Chapel,FL,Tampa,Pasco,4050,28.08311,-80.458303,4.224498692,299999,229400,-0.002174859,0.003060778,0.040362812,262000,-0.124427481,12.37,3.202293768,81.82,0.082330284,0.023391813,84.5,132.9564995
33544,Wesley Chapel,FL,Tampa,Pasco,4547,27.303438,-83.005939,3.215350224,297950,268400,-0.001488095,0.005243446,0.037896365,303600,-0.115942029,13.1,3.120768274,84,0.070822359,0.024793388,82,130.2183072
33545,Wesley Chapel,FL,Tampa,Pasco,6544,28.268666,-82.267593,4.959684487,273900,228200,0.000438404,0.006616674,0.051128512,261200,-0.126339969,12.6,3.692137626,73.91,0.085725076,0.030837004,92,124.244713
33547,Riverview,FL,Tampa,Hillsborough,4726,27.8603,-82.19787,5.719811321,359900,318000,0.003154574,0.00952381,0.040235525,349400,-0.089868346,13.45,5.30952052,76.67,0.090133637,0.015772871,87,140.6130268
33548,Lutz,FL,Tampa,Hillsborough,8748,28.147189,-82.483778,5.236348123,454990,351600,0.006584598,0.010925819,0.069993914,378400,-0.070824524,14.68,9.611717563,100,0.04248366,0,77,162.0014042
33549,Lutz,FL,Tampa,Hillsborough,6297,28.137944,-82.446252,4.809734513,350000,248600,0.002823719,0.010569106,0.08891809,272300,-0.087036357,13.45,7.100317811,90,0.052386496,0.014814815,68,149.4617225
33556,Odessa,FL,Tampa,Hillsborough,4539,28.193901,-82.591764,3.244897959,407360,401800,0.001245951,0.010309278,0.061278394,442100,-0.091155847,14.4,4.278015752,83.33,0.05337307,0.025380711,80,151.2280702
33558,Lutz,FL,Tampa,Hillsborough,4652,28.165519,-82.511384,2.998242016,359700,341300,-0.00087822,-0.001462844,0.048862938,375100,-0.090109304,14.01,4.032057482,80.95,0.059782609,0.015151515,82,143.111092
33559,Lutz,FL,Tampa,Hillsborough,6602,28.161002,-82.414612,7.651752768,245450,216800,0.003239241,0.014981273,0.081296758,249100,-0.1296668,12.5,8.163603703,88.89,0.061633282,0.016666667,67,135.3569203
33563,Plant City,FL,Tampa,Hillsborough,4067,28.017222,-82.124953,8.836,162000,150000,0.007387508,0.018329939,0.100513573,158800,-0.055415617,10.03,7.531435678,84.62,0.102786661,0.013333333,59,113.9931741
33566,Plant City,FL,Tampa,Hillsborough,5795,27.977965,-82.095709,6.917335853,253445,211700,0.000945626,0.000945626,0.057971014,238200,-0.11125105,12.58,3.163603703,83.33,0.074429224,0.036809816,62,127.2052205
33569,Riverview,FL,Tampa,Hillsborough,4899,27.863525,-82.261868,5.454621849,249999,238000,0.000841043,0.003372681,0.061078912,276100,-0.137993481,12.69,4.054856985,80,0.076478318,0.030927835,67,119.9190162
33570,Ruskin,FL,Tampa,Hillsborough,4015,27.69913,-82.45263,10.6916499,218845,198800,0.007602636,0.015321757,0.055762082,259700,-0.234501348,11.77,8.03233384,82.35,,,79,108.309628
33572,Apollo Beach,FL,Tampa,Hillsborough,5066,27.77329,-82.40815,5.90587811,374900,277300,0.00036075,0.001444565,0.030471944,347200,-0.201324885,13.22,3.389526047,78.57,0.079189687,0.027131783,91,147.3439004
33573,Sun City Center,FL,Tampa,Hillsborough,2072,27.712694,-82.339206,5.930005737,220990,174300,-0.001718213,-0.004,0.056363636,202100,-0.137555666,10.96,6.951775598,100,0.064775414,0.01459854,78.5,110.9166234
33576,San Antonio,FL,Tampa,Pasco,9041,28.331729,-82.300982,4.212076583,215000,203700,-0.001959824,0.008415842,0.12231405,230600,-0.116652212,12.27,4.397540417,66.67,0.039540816,0.096774194,85,125
33578,Riverview,FL,Tampa,Hillsborough,751,27.867703,-82.01804,7.880976602,224995,196600,0.003573252,0.013402062,0.062128579,236500,-0.168710359,11.64,6.857123117,84.62,0.091229839,0.016574586,67,115.232438
33579,Riverview,FL,Tampa,Hillsborough,4144,27.770526,-82.335058,6.236453202,275990,223300,0.002694207,0.010864645,0.066380134,262900,-0.150627615,12.48,6.008014371,96,0.107134611,0.023706897,77,114.0365042
33584,Seffner,FL,Tampa,Hillsborough,4582,27.984155,-82.27888,7.111464968,234900,188400,0.00212766,0.012358947,0.097262667,204200,-0.077375122,11.81,7.673759845,100,0.063520871,0.028571429,60,127.0628566
33594,Valrico,FL,Tampa,Hillsborough,2931,27.940934,-82.242479,6.915769771,239970,213700,0.003757633,0.011837121,0.089194699,237200,-0.099072513,12.42,7.497581871,81.82,0.068944724,0.017492711,59.5,122.2403925
33596,Valrico,FL,Tampa,Hillsborough,4231,27.89364,-82.24037,6.15621641,299900,279100,0.002514368,0.007581227,0.067304015,307200,-0.091471354,13.54,5.41799088,84.62,0.069259774,0.020057307,63,131.8855932
33598,Wimauma,FL,Tampa,Hillsborough,6116,27.73383,-82.297468,6.494965143,242990,258200,-0.000773994,0.00155159,0.037364403,273100,-0.05455877,13.4,1.851595965,66.67,0.064434618,0.039215686,87,117.5814535
33602,Tampa,FL,Tampa,Hillsborough,4849,27.941815,-82.461157,6.230471272,353900,309800,0.011757022,0.028211085,0.140228193,309800,0,13.87,9.049329833,90.91,0.100066269,0.013245033,70,303.2742711
33606,Tampa,FL,Tampa,Hillsborough,4872,27.917452,-82.452279,5.340705434,575000,524500,0.006331543,0.01450677,0.126019751,524500,0,14.77,8.276910322,66.67,0.060750447,0.009803922,71,325.3660722
33607,Tampa,FL,Tampa,Hillsborough,3741,27.966697,-82.556868,6.907106883,245000,178700,0.007896221,0.021726701,0.176431863,178700,0,11.16,9.331905486,100,0.088305489,0.054054054,81,178.9032749
33611,Tampa,FL,Tampa,Hillsborough,1753,27.891345,-82.505665,5.493865031,349850,260800,0.001920861,-0.000766284,0.081260365,261100,-0.001148985,13.79,6.920685367,88.24,0.077218225,0.01863354,76.5,210.8134921
33614,Egypt Lake-Leto,FL,Tampa,Hillsborough,765,27.95431,-82.492708,8.134084507,212500,177500,0.010820046,0.03257708,0.165462902,187200,-0.051816239,11.71,9.517065082,85.71,0.095404305,0.012195122,72.5,137.2195796
33615,"Town 'n' Country",FL,Tampa,Hillsborough,857,27.979679,-82.568467,6.78345627,245600,189800,0.005829359,0.02539168,0.128418549,197600,-0.039473684,11.82,8.824789277,90,0.084708249,0.021377672,73,154.760127
33616,Tampa,FL,Tampa,Hillsborough,6176,27.867201,-82.529567,0.745158451,279000,227200,-0.001757469,-0.004382121,0.136,228200,-0.004382121,13.26,5.224540555,100,0.086818758,0.02919708,74.5,184.8654054
33617,Temple Terrace,FL,Tampa,Hillsborough,906,28.030714,-82.386351,9.372943327,165000,164100,0.007366483,0.025625,0.124742975,175000,-0.062285714,10.68,8.785408318,90,0.109589041,0.015625,63,116.0672374
33618,Greater Carrollwood,FL,Tampa,Hillsborough,3337,28.074807,-82.498405,4.605282465,325000,272600,0.002574476,0.017164179,0.078322785,283300,-0.037769149,13.68,5.580350974,92.86,0.05764411,0.024154589,61.5,155.5663852
33624,Greater Carrollwood,FL,Tampa,Hillsborough,1619,28.080256,-82.528248,5.003800676,259250,236800,0.004240882,0.016745384,0.10088331,245000,-0.033469388,13.05,7.501727235,94.74,0.055176999,0.036144578,59.5,152.5054466
33625,Citrus Park,FL,Tampa,Hillsborough,4227,28.142383,-85.81489,5.580299786,276945,233500,0.004301075,0.014335361,0.096759042,239800,-0.026271893,12.93,8.590576206,100,0.050940439,0.025641026,60,147.2540925
33626,Westchase,FL,Tampa,Hillsborough,3260,28.299104,-82.749605,4.185100938,370000,351700,0.00056899,0.003996574,0.031983568,373300,-0.057862309,14.1,4.087329004,77.78,0.063548892,0.007042254,70,176.3461086
33629,Tampa,FL,Tampa,Hillsborough,3892,27.921056,-82.508867,5.880638574,727000,538700,0.004849841,0.009368559,0.088282828,538700,0,15.18,9.568191239,92.31,0.039480137,0,88,289.8855194
33635,"Town 'n' Country",FL,Tampa,Hillsborough,5857,28.026337,-82.613819,5.998909487,299900,275100,0.005850091,0.018134715,0.085207101,286700,-0.040460412,13.42,7.437474091,66.67,0.050925926,0.034090909,90,160.4242424
33637,Temple Terrace,FL,Tampa,Hillsborough,5989,28.047044,-82.363024,9.0874764,168000,158900,0.005696203,0.022522523,0.087611225,188300,-0.156133829,10.66,8.863479342,100,0.090517241,0.031746032,62.5,114.5947633
33647,Tampa,FL,Tampa,Hillsborough,158,28.127834,-82.350338,3.752025361,325900,283900,-0.001406964,-0.006300315,0.041452678,337300,-0.158316039,13.07,2.666850905,81.82,0.08484924,0.020558003,76,128.6850725
33701,Saint Petersburg,FL,Tampa,Pinellas,3771,27.775654,-82.64092,2.38846064,457500,428100,-0.001865237,-0.004418605,0.071857787,430400,-0.005343866,13.76,6.242918336,93.33,0.066123188,0,89,303.2102755
33702,Saint Petersburg,FL,Tampa,Pinellas,1885,27.863201,-82.631509,6.238946378,242000,212600,0.004725898,0.016738403,0.178492239,212600,0,11.88,8.960895399,85,0.060615199,0.029850746,75,182.5566751
33703,Saint Petersburg,FL,Tampa,Pinellas,3658,27.816003,-82.62092,6.378343949,329000,235500,0.003836317,0.006410256,0.110325318,235500,0,12.54,9.510847036,89.74,0.037575758,0.012903226,83,210.0063218
33704,Saint Petersburg,FL,Tampa,Pinellas,5714,27.798053,-82.63077,6.699386503,592250,407500,0.006918705,0.015196811,0.109145346,407500,0,14.43,9.604808622,89.47,0.041768045,0.009708738,77,290.6976744
33705,Saint Petersburg,FL,Tampa,Pinellas,2620,27.743555,-82.64182,6.276249298,234950,178100,0.003380282,0.013083049,0.189712759,179900,-0.010005559,11.36,7.914881857,86.96,0.077452045,0.03271028,74,181.252778
33706,Saint Pete Beach,FL,Tampa,Pinellas,3979,27.749529,-82.754223,3.049588615,539900,449700,0.004691689,0.010788941,0.079452712,546800,-0.177578639,14.2,7.503799917,95.24,0.047689282,0.020618557,86.5,352.0581114
33707,Gulfport,FL,Tampa,Pinellas,2051,27.757005,-82.726422,5.368139224,299950,224100,0.001788109,0.009914376,0.171458442,239300,-0.063518596,12.4,8.6721017,93.33,0.052647783,0.01754386,75,211.9743596
33708,Madeira Beach,FL,Tampa,Pinellas,3954,27.68887,-85.210223,5.126028124,506900,376900,0.006139883,0.018648649,0.076242147,464300,-0.188240362,13.58,8.851734144,90.91,0.053369516,0.008474576,91,344.1932331
33709,Kenneth City,FL,Tampa,Pinellas,2558,27.820082,-82.730798,10.0311486,168000,154100,0.008507853,0.03145917,0.200155763,164600,-0.063791009,10.89,9.029293906,77.78,0.075248159,0.025531915,65,137.7165354
33710,Saint Petersburg,FL,Tampa,Pinellas,2078,27.790669,-82.730734,5.629898403,250000,206700,0.000484027,0.014229637,0.109500805,206700,0,12.23,7.485836673,96.97,0.056666667,0.027863777,63,189.2992424
33713,Saint Petersburg,FL,Tampa,Pinellas,2408,27.789403,-82.677321,8.526688453,235000,183600,0.004376368,0.017738359,0.141081417,183600,0,11.77,9.19856294,92.31,0.059711145,0.02166065,61,198.4113757
33715,Saint Petersburg,FL,Tampa,Pinellas,6656,27.66268,-82.722404,4.911703704,392222,337500,0.001186592,0.006261181,0.084511568,427500,-0.210526316,13.15,5.102943209,83.33,0.067927171,0.010309278,82,271.000336
33755,Clearwater,FL,Tampa,Pinellas,3820,27.978147,-82.781523,7.204356846,233700,192800,0.003121748,0.013669821,0.097324986,196900,-0.020822753,11.67,8.420616277,94.44,0.062610541,0.02259887,68.5,163.8110684
33756,Clearwater,FL,Tampa,Pinellas,2152,27.946998,-82.794324,7.419194431,259900,201100,0.002992519,0.010552764,0.100711549,211900,-0.050967437,11.7,8.088296255,77.27,0.0606469,0.013333333,74,173.9847555
33759,Clearwater,FL,Tampa,Pinellas,5061,27.975284,-82.701482,6.77480916,244000,209600,0.003350886,0.015996122,0.147235906,209600,0,11.78,8.498687301,90.91,0.053310887,0.052631579,70.5,162.3931624
33760,South Highpoint,FL,Tampa,Pinellas,5818,27.90045,-82.715166,4.455737705,190000,152500,0,0,0.11395179,190600,-0.199895068,10.5,7.756667127,100,0.095658572,0.007692308,72,154.2056075
33761,Clearwater,FL,Tampa,Pinellas,4845,28.033061,-82.724374,5.631136045,210000,213900,-0.002797203,0.009915014,0.128164557,223200,-0.041666667,11.83,7.492054719,81.25,0.05720339,0,63.5,144.7912749
33763,Clearwater,FL,Tampa,Pinellas,4056,28.017296,-82.746082,12.50197628,122500,126500,0.00877193,0.040296053,0.195652174,160200,-0.210362047,8.6,9.18474506,86.67,0.063360882,0.054347826,70,108.1818182
33764,Clearwater,FL,Tampa,Pinellas,2469,27.960558,-82.727098,7.097905088,239900,233900,0.003001715,0.003432003,0.057892356,261800,-0.106569901,12.45,7.713140804,100,0.057672503,0.017857143,62,153.6152274
33765,Clearwater,FL,Tampa,Pinellas,6557,27.974863,-82.745191,7.394216134,240000,197100,0.004075395,0.015455951,0.122437358,205400,-0.040408958,11.96,8.936714108,100,0.070853462,0.034090909,72,150.2299225
33767,Clearwater,FL,Tampa,Pinellas,5816,27.959847,-82.828625,1.738288811,699900,516600,0.003496503,0.008,0.065813906,666500,-0.224906227,14.37,5.813873152,81.82,0.058823529,0,99,401.8082664
33770,Largo,FL,Tampa,Pinellas,2698,27.916998,-82.802668,8.151398264,289900,207400,0.004844961,0.012695313,0.089285714,221500,-0.063656885,11.81,8.093823407,81.48,0.060805861,0.030120482,72,177.0748988
33771,Largo,FL,Tampa,Pinellas,1638,27.908479,-82.756823,8.017492711,213750,171500,0.006455399,0.018408551,0.113636364,191300,-0.103502352,10.84,9.573027498,92.31,,,65,159.1295117
33772,Seminole,FL,Tampa,Pinellas,3611,27.846601,-82.795385,7.712353472,230000,221800,0.004074242,0.011861314,0.071497585,229800,-0.034812881,12.32,8.488323891,76.92,0.046929316,0.012345679,67.5,166.7780749
